fecha,producto,categoria,cantidad,precio_unitario,total,cliente_id,region,vendedor
2025-09-27,Impresora HP,Impresoras,2,1442.7,2885.4,CLI-77330,Lima Este,César Guerrero Vazquez
2024-06-09,Impresora Epson,Impresoras,1,491.22,491.22,CLI-66621,Cusco,Rolando del Bernal
2024-12-18,Laptop HP,Laptops,3,6384.27,19152.81,CLI-18177,Lima Norte,Ani Marcos Pardo
2025-05-17,Teclado Logitech,Periféricos,3,315.7,947.1,CLI-35348,Chiclayo,Celia Baños-Arroyo
2024-07-30,Teclado Logitech,Periféricos,2,101.54,203.08,CLI-92812,Lima Norte,Pánfilo Segovia Casanovas
2024-04-16,Monitor ASUS,Monitores,5,1215.26,6076.3,CLI-79397,Lima Este,Marco Donoso Hierro
2024-07-06,Laptop HP,Laptops,6,5542.33,33253.98,CLI-31212,Cusco,Constanza del Barba
2024-05-04,Monitor ASUS,Monitores,10,2104.42,21044.2,CLI-18185,Lima Norte,Toribio de Pinto
2024-08-12,Webcam Logitech,Periféricos,9,463.88,4174.92,CLI-31497,Piura,Rolando del Bernal
2025-05-02,Teclado Razer,Periféricos,4,170.92,683.68,CLI-82851,Lima Este,Felicidad Gallego Lasa
2024-01-09,Webcam Logitech,Periféricos,4,246.52,986.08,CLI-73393,Cusco,Ileana Antón-Andrés
2024-12-17,Impresora HP,Impresoras,6,1416.0,8496.0,CLI-92720,Chiclayo,Celia Baños-Arroyo
2025-07-03,Monitor ASUS,Monitores,7,1573.29,11013.03,CLI-42483,Cusco,Marco Donoso Hierro
2025-07-22,Mouse Razer,Periféricos,2,50.21,100.42,CLI-19749,Lima Este,Alba Mar Flor Rivas
2024-12-25,Impresora HP,Impresoras,3,721.8,2165.4,CLI-39571,Lima Centro,César Guerrero Vazquez
2025-04-05,Impresora Epson,Impresoras,9,1569.74,14127.66,CLI-39334,Trujillo,Jacobo del Agudo
2025-06-30,SSD Kingston,Almacenamiento,10,636.99,6369.9,CLI-18296,Chiclayo,Javi Patiño-Cánovas
2024-04-24,Auriculares Sony,Periféricos,1,727.88,727.88,CLI-73213,Piura,Celia Baños-Arroyo
2025-08-31,Monitor Samsung,Monitores,1,1518.24,1518.24,CLI-92463,Trujillo,Jerónimo Pino Lerma
2024-03-11,Monitor ASUS,Monitores,1,1879.17,1879.17,CLI-80546,Chiclayo,César Guerrero Vazquez
2024-02-19,Mouse Logitech,Periféricos,4,242.58,970.32,CLI-91417,Lima Centro,Toribio de Pinto
2024-10-25,SSD Kingston,Almacenamiento,7,270.07,1890.49,CLI-75951,Lima Sur,Ani Marcos Pardo
2025-01-24,SSD Samsung,Almacenamiento,10,711.94,7119.4,CLI-94312,Lima Este,Marco Donoso Hierro
2025-04-17,Mouse Razer,Periféricos,6,215.19,1291.14,CLI-33356,Lima Norte,Alba Mar Flor Rivas
2025-06-04,Webcam Logitech,Periféricos,7,315.89,2211.23,CLI-62330,Chiclayo,Celia Baños-Arroyo
2025-02-06,Monitor ASUS,Monitores,10,2278.79,22787.9,CLI-85333,Lima Sur,Alba Mar Flor Rivas
2025-02-05,Auriculares Sony,Periféricos,8,465.38,3723.04,,Chiclayo,Jerónimo Pino Lerma
2025-07-24,Monitor ASUS,Monitores,6,1354.46,8126.76,CLI-88950,Arequipa,Rolando del Bernal
2024-02-27,Laptop HP,Laptops,8,6559.96,52479.68,CLI-27891,Lima Norte,Toribio de Pinto
2024-04-20,  Mouse Logitech  ,Periféricos,8,85.68,685.44,CLI-90916,Cusco,Rolando del Bernal
2024-11-02,Mouse Razer,Periféricos,2,241.12,482.24,CLI-85247,Cusco,Javi Patiño-Cánovas
2025-10-01,Laptop HP,Laptops,9,2521.16,22690.44,CLI-88025,Piura,Soraya Núñez Lamas
2024-02-27,RAM Corsair,Componentes,5,401.62,2008.1,CLI-99860,Arequipa,Celia Baños-Arroyo
2025-03-18,Mouse Logitech,Periféricos,2,288.4,576.8,CLI-35367,Chiclayo,Soraya Núñez Lamas
2025-04-04,Monitor Samsung,Monitores,7,1585.47,11098.29,CLI-47876,Piura,Felicidad Gallego Lasa
2025-11-09,Auriculares Sony,Periféricos,4,718.27,2873.08,CLI-86221,Chiclayo,Marco Donoso Hierro
2025-05-26,Monitor Samsung,Monitores,7,1298.04,9086.28,CLI-86582,Chiclayo,Albano Llopis Hierro
2024-11-30,Mouse Logitech,Periféricos,5,129.01,645.05,CLI-89289,Lima Centro,Felicidad Gallego Lasa
2024-04-23,Webcam Logitech,Periféricos,1,297.0,297.0,CLI-32400,Lima Sur,Buenaventura de Bonet
2025-06-30,Monitor ASUS,Monitores,7,1037.22,7260.54,CLI-70120,Lima Norte,Celia Baños-Arroyo
2025-09-29,Webcam Logitech,Periféricos,5,398.79,1993.95,CLI-18022,Lima Norte,Marco Donoso Hierro
2025-08-06,Monitor ASUS,Monitores,5,1708.89,8544.45,CLI-43117,Trujillo,Felicidad Gallego Lasa
2024-06-17,Monitor Samsung,Monitores,4,800.93,3203.72,CLI-80729,Chiclayo,Paco Rocamora Nieto
2024-04-24,Laptop Dell,Laptops,6,5153.57,30921.42,CLI-97393,CHICLAYO,Marco Donoso Hierro
2025-03-01,Teclado Razer,Periféricos,10,338.0,3380.0,CLI-72092,Arequipa,César Guerrero Vazquez
2025-05-11,Impresora Epson,Impresoras,6,1065.59,6393.54,CLI-41006,Lima Norte,Alba Mar Flor Rivas
2024-02-08,SSD Kingston,Almacenamiento,6,749.12,4494.72,CLI-16192,Lima Norte,Paco Rocamora Nieto
2024-04-19,Laptop Dell,Laptops,6,6461.12,38766.72,CLI-98974,Cusco,César Guerrero Vazquez
2025-05-27,Auriculares Bose,Periféricos,4,222.47,889.88,CLI-56849,Cusco,Soraya Núñez Lamas
2024-05-18,Monitor Samsung,Monitores,9,1243.8,11194.2,CLI-84099,Lima Este,Toribio de Pinto
2024-10-20,Impresora Epson,Impresoras,5,1091.19,5455.95,CLI-84643,Lima Norte,Felicidad Gallego Lasa
2024-05-30,RAM Corsair,Componentes,1,444.13,444.13,CLI-79575,Piura,Jacobo del Agudo
2024-05-27,SSD Samsung,Almacenamiento,1,218.74,218.74,CLI-92709,Lima Este,Rolando del Bernal
2024-11-08,Auriculares Bose,Periféricos,2,261.89,523.78,CLI-45570,Arequipa,Soraya Núñez Lamas
2025-12-09,Mouse Logitech,Periféricos,3,200.36,601.08,CLI-15670,Cusco,Javi Patiño-Cánovas
2024-07-31,Mouse Logitech,Periféricos,6,288.67,1732.02,CLI-83220,Cusco,Ani Marcos Pardo
2024-12-02,Monitor ASUS,Monitores,5,2398.0,11990.0,CLI-59522,Lima Centro,Alba Mar Flor Rivas
2025-05-28,Monitor Samsung,Monitores,6,2347.27,14083.62,CLI-90121,Cusco,Javi Patiño-Cánovas
2024-09-29,Monitor LG,Monitores,6,2385.15,14310.9,CLI-33364,Lima Centro,Jacobo del Agudo
2024-03-03,Monitor Samsung,Monitores,10,813.45,8134.5,CLI-40921,Lima Este,Soraya Núñez Lamas
2024-08-26,SSD Kingston,Almacenamiento,1,355.17,355.17,CLI-50278,Piura,Celia Baños-Arroyo
2024-07-02,Mouse Razer,Periféricos,9,122.14,1099.26,CLI-52687,Trujillo,Constanza del Barba
2025-09-24,Teclado Razer,Periféricos,10,274.83,2748.3,CLI-32376,Lima Sur,Casemiro Garrido-Navarro
2025-06-30,Impresora Epson,Impresoras,4,900.06,3600.24,CLI-74107,Lima Sur,Alba Mar Flor Rivas
2024-09-20,Mouse Razer,Periféricos,6,232.16,1392.96,CLI-38594,Lima Sur,Jacobo del Agudo
2024-04-20,Laptop Dell,Laptops,1,6575.62,6575.62,CLI-61693,Lima Centro,Jacobo del Agudo
2025-09-14,Laptop Lenovo,Laptops,2,7611.13,15222.26,CLI-71905,Lima Este,Alba Mar Flor Rivas
2024-10-19,SSD Kingston,Almacenamiento,8,294.23,2353.84,CLI-45481,Chiclayo,Marco Donoso Hierro
2025-09-03,Teclado Razer,Periféricos,10,238.6,2386.0,CLI-52072,Trujillo,Marco Donoso Hierro
2025-06-12,Auriculares Sony,Periféricos,3,435.23,1305.69,CLI-97633,Arequipa,Jacobo del Agudo
2024-03-18,Auriculares Bose,Periféricos,3,1126.64,3379.92,CLI-50976,Lima Sur,Celia Baños-Arroyo
2025-05-11,Monitor Samsung,Monitores,9,1357.08,12213.72,CLI-58266,Lima Sur,Toribio de Pinto
2025-09-30,Laptop Lenovo,Laptops,1,4347.94,4347.94,CLI-16845,Chiclayo,Buenaventura de Bonet
2024-06-03,Auriculares Bose,Periféricos,5,979.07,4895.35,CLI-43859,Piura,Toribio de Pinto
2025-08-11,Mouse Razer,Periféricos,5,167.9,839.5,CLI-57988,Lima Este,Ani Marcos Pardo
2025-07-30,Monitor LG,Monitores,5,1545.21,7726.05,CLI-79327,Arequipa,César Guerrero Vazquez
2024-05-19,SSD Kingston,Almacenamiento,2,413.84,827.68,CLI-49358,Piura,Paco Rocamora Nieto
2024-06-06,Mouse Logitech,Periféricos,5,261.85,1309.25,CLI-89040,Lima Este,Buenaventura de Bonet
2025-10-18,Auriculares Sony,Periféricos,4,834.83,3339.32,CLI-80033,Lima Norte,Casemiro Garrido-Navarro
2025-09-13,Teclado Logitech,Periféricos,2,311.94,623.88,CLI-65218,Lima Sur,Ileana Antón-Andrés
2025-08-24,Teclado Logitech,Periféricos,4,430.2,1720.8,CLI-78310,Lima Centro,Rolando del Bernal
2024-11-23,Laptop Dell,Laptops,9,5109.39,45984.51,CLI-80116,Lima Centro,Marco Donoso Hierro
2025-07-13,Laptop Lenovo,Laptops,6,6869.22,41215.32,CLI-72903,Chiclayo,Javi Patiño-Cánovas
2024-01-25,Teclado Logitech,Periféricos,1,214.1,214.1,CLI-82725,Cusco,Jacobo del Agudo
2024-01-12,Auriculares Sony,Periféricos,2,607.5,1215.0,CLI-26020,Piura,Soraya Núñez Lamas
2024-03-06,SSD Samsung,Almacenamiento,6,699.04,4194.24,,Trujillo,Casemiro Garrido-Navarro
2024-01-29,RAM Corsair,Componentes,9,172.5,1552.5,CLI-77093,Lima Sur,Ani Marcos Pardo
2025-09-30,SSD Samsung,Almacenamiento,8,312.79,2502.32,CLI-46597,Cusco,Javi Patiño-Cánovas
2025-07-26,Laptop Lenovo,Laptops,8,4934.81,39478.48,CLI-59663,Lima Centro,Jerónimo Pino Lerma
2024-09-10,Webcam Logitech,Periféricos,10,569.46,5694.6,CLI-50683,Lima Este,Paco Rocamora Nieto
2025-10-10,Webcam Logitech,Periféricos,3,414.45,1243.35,CLI-85443,Arequipa,Celia Baños-Arroyo
2024-07-16,SSD Samsung,Almacenamiento,5,783.0,3915.0,CLI-54755,Lima Norte,Constanza del Barba
2025-07-21,Laptop HP,Laptops,1,3116.91,3116.91,CLI-79765,Chiclayo,Pánfilo Segovia Casanovas
2025-02-12,RAM Corsair,Componentes,4,409.85,1639.4,CLI-79637,Lima Este,Pánfilo Segovia Casanovas
2025-09-06,Monitor ASUS,Monitores,2,1997.26,3994.52,CLI-80818,Cusco,Felicidad Gallego Lasa
2025-09-28,Mouse Razer,Periféricos,5,92.55,462.75,CLI-48641,Cusco,Arturo Pinto Caballero
2024-01-14,Impresora HP,Impresoras,9,876.07,7884.63,CLI-97817,Piura,Jerónimo Pino Lerma
2025-05-06,Auriculares Bose,Periféricos,8,421.91,3375.28,CLI-58619,Piura,Pánfilo Segovia Casanovas
2025-09-16,Auriculares Bose,Periféricos,9,364.34,3279.06,CLI-77936,Lima Sur,Jerónimo Pino Lerma
2025-06-24,Laptop Dell,Laptops,3,3289.03,9867.09,CLI-67816,Piura,Marco Donoso Hierro
2024-10-05,Laptop Lenovo,Laptops,3,4145.82,12437.46,CLI-80837,Lima Este,Constanza del Barba
2025-10-01,SSD Kingston,Almacenamiento,2,477.27,954.54,CLI-53013,Chiclayo,Soraya Núñez Lamas
2024-10-18,Mouse Logitech,Periféricos,6,252.72,1516.32,,Lima Este,Rolando del Bernal
2025-04-21,RAM Corsair,Componentes,3,385.38,1156.14,CLI-61277,Chiclayo,César Guerrero Vazquez
2024-08-20,Laptop Lenovo,Laptops,3,6493.66,19480.98,CLI-93649,Lima Norte,Paco Rocamora Nieto
2025-11-14,Impresora HP,Impresoras,9,946.75,8520.75,CLI-66939,Chiclayo,César Guerrero Vazquez
2025-02-01,Laptop Lenovo,Laptops,10,3851.69,38516.9,CLI-74446,Chiclayo,Ileana Antón-Andrés
2024-10-13,Mouse Logitech,Periféricos,6,194.11,1164.66,CLI-12970,Lima Centro,César Guerrero Vazquez
2025-03-22,SSD Kingston,Almacenamiento,8,546.26,4370.08,CLI-58549,Trujillo,Alba Mar Flor Rivas
2024-02-26,Impresora Epson,Impresoras,7,1879.38,13155.66,CLI-86703,Lima Este,Casemiro Garrido-Navarro
2025-11-18,Auriculares Bose,Periféricos,2,1016.41,2032.82,CLI-96113,Trujillo,Felicidad Gallego Lasa
2024-02-13,Impresora Epson,Impresoras,1,1607.27,1607.27,CLI-70906,Lima Norte,Pánfilo Segovia Casanovas
2024-05-23,Teclado Logitech,Periféricos,3,369.33,1107.99,CLI-12618,Lima Sur,César Guerrero Vazquez
2025-03-08,Teclado Razer,Periféricos,10,131.93,1319.3,CLI-42587,Chiclayo,Alba Mar Flor Rivas
2025-02-11,RAM Corsair,Componentes,5,210.48,1052.4,CLI-51307,Trujillo,César Guerrero Vazquez
2025-04-22,Teclado Razer,Periféricos,7,116.91,818.37,CLI-17742,Chiclayo,Pánfilo Segovia Casanovas
2025-04-02,Impresora Epson,Impresoras,2,1768.94,3537.88,CLI-26124,Lima Norte,Soraya Núñez Lamas
2024-07-09,Auriculares Sony,Periféricos,1,1343.12,1343.12,CLI-49234,Lima Este,Toribio de Pinto
2024-11-26,Teclado Logitech,Periféricos,7,127.87,895.09,CLI-54990,Chiclayo,Javi Patiño-Cánovas
2025-08-26,Teclado Logitech,Periféricos,7,403.01,2821.07,CLI-28331,Piura,Ileana Antón-Andrés
2024-05-09,Teclado Logitech,Periféricos,6,303.86,1823.16,CLI-88588,Cusco,Jerónimo Pino Lerma
2024-10-29,Teclado Razer,Periféricos,4,241.29,965.16,CLI-91091,Lima Norte,Albano Llopis Hierro
2024-11-04,Auriculares Sony,Periféricos,9,618.28,5564.52,CLI-66387,Lima Sur,Ani Marcos Pardo
2024-12-01,Mouse Razer,Periféricos,8,216.41,1731.28,CLI-21265,Trujillo,Celia Baños-Arroyo
2025-01-25,Webcam Logitech,Periféricos,4,413.15,1652.6,CLI-84461,Lima Centro,Ani Marcos Pardo
2024-04-25,Auriculares Bose,Periféricos,2,331.64,663.28,CLI-48034,Lima Este,Celia Baños-Arroyo
2024-12-27,Laptop Dell,Laptops,3,7110.76,21332.28,CLI-41455,Piura,Javi Patiño-Cánovas
2025-05-24,Monitor ASUS,Monitores,8,847.89,6783.12,CLI-30762,Chiclayo,Constanza del Barba
2025-07-11,SSD Samsung,Almacenamiento,7,445.92,3121.44,CLI-54972,Lima Este,Soraya Núñez Lamas
2024-03-31,Monitor ASUS,Monitores,9,939.75,8457.75,CLI-43408,Arequipa,Ileana Antón-Andrés
2024-11-04,SSD Samsung,Almacenamiento,2,220.98,441.96,CLI-23741,Piura,Pánfilo Segovia Casanovas
2024-08-17,Teclado Logitech,Periféricos,6,314.17,1885.02,CLI-93206,Arequipa,Rolando del Bernal
2025-04-04,Mouse Logitech,Periféricos,1,293.83,293.83,CLI-26310,Lima Norte,Paco Rocamora Nieto
2024-04-17,Impresora Epson,Impresoras,9,401.96,3617.64,CLI-74279,Lima Este,Albano Llopis Hierro
2024-09-12,Mouse Logitech,Periféricos,3,171.65,514.95,CLI-37332,Cusco,Alba Mar Flor Rivas
2025-03-18,Impresora HP,Impresoras,2,821.28,1642.56,CLI-43969,Arequipa,Toribio de Pinto
2024-08-23,Monitor Samsung,Monitores,9,2083.46,18751.14,CLI-40135,Trujillo,Paco Rocamora Nieto
2024-05-06,Laptop HP,Laptops,10,4764.69,47646.9,CLI-15885,Cusco,Javi Patiño-Cánovas
2024-03-22,Webcam Logitech,Periféricos,5,462.83,2314.15,CLI-96412,Lima Norte,Jerónimo Pino Lerma
2024-02-03,Monitor ASUS,Monitores,3,1659.62,4978.86,CLI-46466,Chiclayo,Toribio de Pinto
2024-10-06,Mouse Logitech,Periféricos,6,238.6,1431.6,CLI-55954,Lima Sur,Casemiro Garrido-Navarro
2025-01-10,Auriculares Sony,Periféricos,9,1173.2,10558.8,CLI-69464,Lima Centro,Javi Patiño-Cánovas
2025-09-04,Monitor Samsung,Monitores,8,1252.0,10016.0,CLI-35761,Lima Norte,Rolando del Bernal
2025-02-14,Impresora Epson,Impresoras,9,1976.19,17785.71,CLI-23848,Cusco,Arturo Pinto Caballero
2024-08-24,Laptop Dell,Laptops,4,4177.87,16711.48,CLI-37297,Chiclayo,Felicidad Gallego Lasa
2024-05-25,Laptop Lenovo,Laptops,9,5213.8,46924.2,CLI-81876,Piura,Toribio de Pinto
2024-11-13,Auriculares Bose,Periféricos,9,489.18,4402.62,CLI-40675,Lima Este,Celia Baños-Arroyo
2025-07-27,Mouse Razer,Periféricos,8,162.38,1299.04,CLI-42908,Lima Sur,Casemiro Garrido-Navarro
2024-10-29,Laptop HP,Laptops,10,2568.51,25685.1,CLI-24774,Trujillo,Paco Rocamora Nieto
2024-06-25,Impresora HP,Impresoras,7,1950.92,13656.44,CLI-34417,Chiclayo,Alba Mar Flor Rivas
2024-05-25,Webcam Logitech,Periféricos,3,306.91,920.73,CLI-31870,Lima Norte,Arturo Pinto Caballero
2025-05-07,Laptop Lenovo,Laptops,3,7242.96,21728.88,CLI-40493,Lima Sur,Constanza del Barba
2025-05-24,Laptop Dell,Laptops,6,4976.16,29856.96,,Lima Norte,Arturo Pinto Caballero
2025-04-05,Mouse Logitech,Periféricos,2,54.92,109.84,CLI-74847,Arequipa,César Guerrero Vazquez
2025-05-07,Teclado Logitech,Periféricos,3,208.29,624.87,CLI-41483,Chiclayo,Ileana Antón-Andrés
2024-10-24,Laptop Dell,Laptops,10,5154.97,51549.7,CLI-90756,Arequipa,César Guerrero Vazquez
2025-05-06,Monitor LG,Monitores,3,2076.11,6228.33,CLI-81301,Piura,Albano Llopis Hierro
2024-01-06,Impresora Epson,Impresoras,8,641.64,5133.12,CLI-61088,Arequipa,Jerónimo Pino Lerma
2024-03-15,SSD Samsung,Almacenamiento,4,310.0,1240.0,CLI-58915,Lima Sur,Javi Patiño-Cánovas
2025-01-19,Mouse Razer,Periféricos,3,96.38,289.14,CLI-11833,Arequipa,Paco Rocamora Nieto
2025-05-14,Monitor ASUS,Monitores,7,969.45,6786.15,CLI-79936,Lima Norte,Buenaventura de Bonet
2025-03-26,Teclado Logitech,Periféricos,5,253.03,1265.15,CLI-66573,Lima Sur,Celia Baños-Arroyo
2024-08-16,Teclado Logitech,Periféricos,1,289.96,289.96,CLI-29570,Chiclayo,Celia Baños-Arroyo
2024-07-21,SSD Kingston,Almacenamiento,3,233.65,700.95,CLI-29850,Lima Norte,Buenaventura de Bonet
2025-08-02,Auriculares Sony,Periféricos,4,708.2,2832.8,CLI-64277,Lima Centro,Ileana Antón-Andrés
2024-12-09,Auriculares Bose,Periféricos,4,732.05,2928.2,CLI-81264,Lima Norte,Albano Llopis Hierro
2024-02-01,Auriculares Sony,Periféricos,8,818.53,6548.24,CLI-51024,Lima Norte,Buenaventura de Bonet
2024-02-03,Monitor Samsung,Monitores,8,1213.77,9710.16,CLI-53717,Lima Norte,Albano Llopis Hierro
2024-09-27,SSD Kingston,Almacenamiento,4,569.2,2276.8,CLI-21727,Lima Este,Buenaventura de Bonet
2025-05-03,SSD Kingston,Almacenamiento,3,296.15,888.45,CLI-24307,Lima Este,Marco Donoso Hierro
2025-08-16,Webcam Logitech,Periféricos,10,168.57,1685.7,CLI-76757,Piura,Ileana Antón-Andrés
2025-10-13,Webcam Logitech,Periféricos,8,214.14,1713.12,CLI-25722,Lima Norte,Arturo Pinto Caballero
2025-11-01,Auriculares Sony,Periféricos,5,1166.53,5832.65,CLI-24663,Piura,César Guerrero Vazquez
2025-04-08,Monitor ASUS,Monitores,9,2173.16,19558.44,CLI-18965,Piura,Albano Llopis Hierro
2024-10-01,SSD Kingston,Almacenamiento,5,383.84,1919.2,CLI-63354,Lima Norte,Alba Mar Flor Rivas
2025-06-15,Teclado Razer,Periféricos,5,217.25,1086.25,CLI-27268,Lima Centro,Ani Marcos Pardo
2023-12-22,Monitor LG,Monitores,2,1901.51,3803.02,CLI-12018,LIMA CENTRO,Pánfilo Segovia Casanovas
2024-04-02,Monitor ASUS,Monitores,4,2349.33,9397.32,CLI-45373,Lima Sur,Alba Mar Flor Rivas
2025-02-27,Laptop HP,Laptops,10,3993.78,39937.8,CLI-68468,Piura,Jacobo del Agudo
2024-04-29,Webcam Logitech,Periféricos,10,160.17,1601.7,CLI-98395,Lima Centro,Rolando del Bernal
2024-09-09,Auriculares Bose,Periféricos,6,322.69,1936.14,CLI-27111,Piura,Rolando del Bernal
2024-12-22,Laptop Lenovo,Laptops,8,5814.73,46517.84,CLI-49335,Chiclayo,Albano Llopis Hierro
2025-01-29,Monitor LG,Monitores,5,2411.63,12058.15,CLI-57066,Chiclayo,Ani Marcos Pardo
2024-12-22,  Monitor Samsung  ,Monitores,7,862.99,6040.93,CLI-23863,Lima Sur,Jerónimo Pino Lerma
2024-01-29,Monitor Samsung,Monitores,6,2423.64,14541.84,CLI-80388,Lima Sur,Jacobo del Agudo
2025-01-27,SSD Samsung,Almacenamiento,9,728.51,6556.59,CLI-47425,Chiclayo,Rolando del Bernal
2024-02-04,Mouse Logitech,Periféricos,8,189.0,1512.0,CLI-77331,Cusco,Alba Mar Flor Rivas
2025-07-19,Teclado Logitech,Periféricos,8,251.75,2014.0,CLI-17705,Lima Norte,Felicidad Gallego Lasa
2025-07-11,Impresora HP,Impresoras,5,899.14,4495.7,CLI-43923,Lima Norte,Felicidad Gallego Lasa
2024-06-30,Teclado Razer,Periféricos,8,428.35,3426.8,CLI-83071,Lima Sur,Jerónimo Pino Lerma
2024-12-19,Monitor Samsung,Monitores,10,855.3,8553.0,CLI-48217,Lima Centro,Ileana Antón-Andrés
2025-07-02,SSD Samsung,Almacenamiento,5,226.17,1130.85,CLI-62909,Chiclayo,Paco Rocamora Nieto
2024-10-04,Webcam Logitech,Periféricos,10,582.88,5828.8,CLI-91962,Lima Centro,Paco Rocamora Nieto
2024-02-27,Auriculares Sony,Periféricos,4,562.18,2248.72,CLI-45260,Chiclayo,Rolando del Bernal
2025-01-12,Mouse Logitech,Periféricos,8,286.14,2289.12,CLI-15121,Chiclayo,Jacobo del Agudo
2025-05-13,Monitor Samsung,Monitores,4,1775.94,7103.76,CLI-79177,Cusco,
2025-03-19,Mouse Logitech,Periféricos,7,96.87,678.09,CLI-11275,Lima Centro,Ileana Antón-Andrés
2025-06-29,Monitor ASUS,Monitores,4,2063.92,8255.68,CLI-74443,Lima Centro,Albano Llopis Hierro
2024-09-25,Auriculares Bose,Periféricos,6,201.94,1211.64,CLI-37280,Lima Este,Albano Llopis Hierro
2025-09-12,Laptop Dell,Laptops,1,2599.96,2599.96,CLI-78025,Cusco,Casemiro Garrido-Navarro
2025-11-09,Mouse Razer,Periféricos,7,163.36,1143.52,CLI-87823,Lima Sur,Constanza del Barba
2025-08-30,Laptop HP,Laptops,1,5338.87,5338.87,CLI-84938,Lima Sur,César Guerrero Vazquez
2024-04-13,Mouse Logitech,Periféricos,2,151.55,303.1,CLI-10347,Lima Norte,Jerónimo Pino Lerma
2024-04-23,Laptop Lenovo,Laptops,7,5622.45,39357.15,CLI-92283,Lima Centro,Casemiro Garrido-Navarro
2024-03-22,Monitor LG,Monitores,8,1142.62,9140.96,CLI-69866,Chiclayo,Jerónimo Pino Lerma
2025-01-20,SSD Kingston,Almacenamiento,10,226.84,2268.4,CLI-11167,Chiclayo,Pánfilo Segovia Casanovas
2024-12-30,Mouse Razer,Periféricos,9,297.25,2675.25,CLI-20774,Chiclayo,Rolando del Bernal
2024-11-25,RAM Corsair,Componentes,5,324.83,1624.15,CLI-15325,Lima Norte,Albano Llopis Hierro
2025-07-07,Impresora HP,Impresoras,5,1494.88,7474.4,CLI-42642,Cusco,César Guerrero Vazquez
2024-12-22,Monitor Samsung,Monitores,4,2420.26,9681.04,CLI-20811,Lima Sur,Felicidad Gallego Lasa
2024-05-09,Laptop Lenovo,Laptops,6,3008.57,18051.42,CLI-89184,Chiclayo,Ani Marcos Pardo
2024-07-04,Mouse Logitech,Periféricos,6,175.31,1051.86,CLI-85147,Arequipa,Alba Mar Flor Rivas
2025-08-21,Laptop HP,Laptops,4,5997.57,23990.28,CLI-97127,Lima Norte,Ileana Antón-Andrés
2025-05-18,Auriculares Bose,Periféricos,4,621.12,2484.48,CLI-41348,Arequipa,Rolando del Bernal
2025-01-28,SSD Samsung,Almacenamiento,1,467.89,467.89,CLI-59160,Arequipa,Soraya Núñez Lamas
2025-05-09,Mouse Logitech,Periféricos,7,157.99,1105.93,CLI-29434,Lima Norte,César Guerrero Vazquez
2024-01-24,Laptop Dell,Laptops,9,3258.71,29328.39,CLI-94405,Lima Norte,Alba Mar Flor Rivas
2024-01-29,Impresora Epson,Impresoras,2,1501.95,3003.9,CLI-29950,Lima Centro,Casemiro Garrido-Navarro
2024-01-22,Impresora HP,Impresoras,8,1354.34,10834.72,CLI-47877,Lima Norte,Alba Mar Flor Rivas
2024-05-02,Webcam Logitech,Periféricos,3,165.16,495.48,,Chiclayo,Ileana Antón-Andrés
2025-12-13,RAM Corsair,Componentes,5,459.97,2299.85,CLI-27818,Piura,Casemiro Garrido-Navarro
2024-11-19,Auriculares Bose,Periféricos,4,735.06,2940.24,CLI-30941,Lima Este,Ani Marcos Pardo
2025-04-12,SSD Kingston,Almacenamiento,1,205.05,205.05,CLI-21428,Lima Centro,Constanza del Barba
2025-05-28,Monitor Samsung,Monitores,9,2415.71,21741.39,CLI-82307,Trujillo,César Guerrero Vazquez
2025-03-25,Impresora Epson,Impresoras,2,1498.59,2997.18,CLI-19102,Lima Centro,Pánfilo Segovia Casanovas
2024-05-14,Auriculares Bose,Periféricos,10,223.27,2232.7,CLI-97236,Cusco,César Guerrero Vazquez
2025-08-25,Laptop Dell,Laptops,-1,5055.57,5055.57,CLI-32661,Lima Este,Buenaventura de Bonet
2025-05-24,Mouse Logitech,Periféricos,7,152.1,1064.7,CLI-17049,Lima Sur,Alba Mar Flor Rivas
2024-05-05,Impresora Epson,Impresoras,4,1235.79,4943.16,CLI-70067,Lima Sur,Albano Llopis Hierro
2024-11-13,Laptop Lenovo,Laptops,3,3602.77,10808.31,CLI-26666,Cusco,Ileana Antón-Andrés
2025-09-01,Auriculares Bose,Periféricos,2,362.62,725.24,CLI-95834,Arequipa,Marco Donoso Hierro
2024-11-04,Auriculares Bose,Periféricos,1,847.09,847.09,CLI-66280,Cusco,Pánfilo Segovia Casanovas
2024-05-28,Teclado Razer,Periféricos,5,224.82,1124.1,CLI-16029,Arequipa,Jacobo del Agudo
2025-01-19,Monitor LG,Monitores,8,1512.24,12097.92,CLI-38673,Arequipa,Celia Baños-Arroyo
2025-09-05,Laptop HP,Laptops,2,5921.22,11842.44,CLI-53633,Lima Este,Albano Llopis Hierro
